statecode,date,state,delta,confirmed,population,cases_per_mil
NL,2020-06-23,Nagaland,50,330,1978502,25.271644911149952
NL,2020-06-24,Nagaland,17,347,1978502,8.592359269790984
NL,2020-06-25,Nagaland,8,355,1978502,4.043463185783992
NL,2020-06-26,Nagaland,16,371,1978502,8.086926371567984
NL,2020-06-27,Nagaland,16,387,1978502,8.086926371567984
NL,2020-06-28,Nagaland,28,415,1978502,14.152121150243971
OR,2020-03-16,Odisha,1,1,41974219,0.02382414786562199
OR,2020-03-17,Odisha,0,1,41974219,0.0
OR,2020-03-18,Odisha,0,1,41974219,0.0
OR,2020-03-19,Odisha,1,2,41974219,0.02382414786562199
OR,2020-03-20,Odisha,0,2,41974219,0.0
OR,2020-03-21,Odisha,0,2,41974219,0.0
OR,2020-03-22,Odisha,0,2,41974219,0.0
OR,2020-03-23,Odisha,0,2,41974219,0.0
OR,2020-03-24,Odisha,0,2,41974219,0.0
OR,2020-03-25,Odisha,0,2,41974219,0.0
OR,2020-03-26,Odisha,1,3,41974219,0.02382414786562199
OR,2020-03-27,Odisha,0,3,41974219,0.0
OR,2020-03-28,Odisha,0,3,41974219,0.0
OR,2020-03-29,Odisha,0,3,41974219,0.0
OR,2020-03-30,Odisha,0,3,41974219,0.0
OR,2020-03-31,Odisha,1,4,41974219,0.02382414786562199
OR,2020-04-01,Odisha,1,5,41974219,0.02382414786562199
OR,2020-04-02,Odisha,0,5,41974219,0.0
OR,2020-04-03,Odisha,15,20,41974219,0.3573622179843299
OR,2020-04-04,Odisha,1,21,41974219,0.02382414786562199
OR,2020-04-05,Odisha,18,39,41974219,0.4288346615811958
OR,2020-04-06,Odisha,1,40,41974219,0.02382414786562199
OR,2020-04-07,Odisha,2,42,41974219,0.04764829573124398
OR,2020-04-08,Odisha,0,42,41974219,0.0
OR,2020-04-09,Odisha,6,48,41974219,0.14294488719373194
OR,2020-04-10,Odisha,2,50,41974219,0.04764829573124398
OR,2020-04-11,Odisha,4,54,41974219,0.09529659146248796
OR,2020-04-12,Odisha,0,54,41974219,0.0
OR,2020-04-13,Odisha,1,55,41974219,0.02382414786562199
OR,2020-04-14,Odisha,5,60,41974219,0.11912073932810996
OR,2020-04-15,Odisha,0,60,41974219,0.0
OR,2020-04-16,Odisha,0,60,41974219,0.0
OR,2020-04-17,Odisha,0,60,41974219,0.0
OR,2020-04-18,Odisha,1,61,41974219,0.02382414786562199
OR,2020-04-19,Odisha,0,61,41974219,0.0
OR,2020-04-20,Odisha,13,74,41974219,0.3097139222530859
OR,2020-04-21,Odisha,5,79,41974219,0.11912073932810996
OR,2020-04-22,Odisha,4,83,41974219,0.09529659146248796
OR,2020-04-23,Odisha,6,89,41974219,0.14294488719373194
OR,2020-04-24,Odisha,5,94,41974219,0.11912073932810996
OR,2020-04-25,Odisha,6,100,41974219,0.14294488719373194
OR,2020-04-26,Odisha,3,103,41974219,0.07147244359686597
OR,2020-04-27,Odisha,15,118,41974219,0.3573622179843299
OR,2020-04-28,Odisha,0,118,41974219,0.0
OR,2020-04-29,Odisha,7,125,41974219,0.16676903505935392
OR,2020-04-30,Odisha,18,143,41974219,0.4288346615811958
OR,2020-05-01,Odisha,11,154,41974219,0.2620656265218419
OR,2020-05-02,Odisha,6,160,41974219,0.14294488719373194
OR,2020-05-03,Odisha,2,162,41974219,0.04764829573124398
OR,2020-05-04,Odisha,7,169,41974219,0.16676903505935392
OR,2020-05-05,Odisha,8,177,41974219,0.19059318292497593
OR,2020-05-06,Odisha,28,205,41974219,0.6670761402374157
OR,2020-05-07,Odisha,14,219,41974219,0.33353807011870784
OR,2020-05-08,Odisha,51,270,41974219,1.2150315411467216
OR,2020-05-09,Odisha,82,352,41974219,1.9535801249810032
OR,2020-05-10,Odisha,25,377,41974219,0.5956036966405498
OR,2020-05-11,Odisha,38,415,41974219,0.9053176188936356
OR,2020-05-12,Odisha,22,437,41974219,0.5241312530436838
OR,2020-05-13,Odisha,101,538,41974219,2.406238934427821
OR,2020-05-14,Odisha,134,672,41974219,3.1924358139933466
OR,2020-05-15,Odisha,65,737,41974219,1.5485696112654292
OR,2020-05-16,Odisha,0,737,41974219,0.0
OR,2020-05-17,Odisha,91,828,41974219,2.167997455771601
OR,2020-05-18,Odisha,48,876,41974219,1.1435590975498555
OR,2020-05-19,Odisha,102,978,41974219,2.4300630822934433
OR,2020-05-20,Odisha,74,1052,41974219,1.7629869420560274
OR,2020-05-21,Odisha,51,1103,41974219,1.2150315411467216
OR,2020-05-22,Odisha,86,1189,41974219,2.048876716443491
OR,2020-05-23,Odisha,80,1269,41974219,1.9059318292497593
OR,2020-05-24,Odisha,67,1336,41974219,1.5962179069966733
OR,2020-05-25,Odisha,102,1438,41974219,2.4300630822934433
OR,2020-05-26,Odisha,79,1517,41974219,1.8821076813841373
OR,2020-05-27,Odisha,76,1593,41974219,1.8106352377872712
OR,2020-05-28,Odisha,67,1660,41974219,1.5962179069966733
OR,2020-05-29,Odisha,63,1723,41974219,1.5009213155341854
OR,2020-05-30,Odisha,96,1819,41974219,2.287118195099711
OR,2020-05-31,Odisha,129,1948,41974219,3.073315074665237
OR,2020-06-01,Odisha,156,2104,41974219,3.7165670670370305
OR,2020-06-02,Odisha,141,2245,41974219,3.3592048490527007
OR,2020-06-03,Odisha,143,2388,41974219,3.4068531447839443
OR,2020-06-04,Odisha,90,2478,41974219,2.1441733079059793
OR,2020-06-05,Odisha,130,2608,41974219,3.0971392225308585
OR,2020-06-06,Odisha,173,2781,41974219,4.1215775807526045
OR,2020-06-07,Odisha,75,2856,41974219,1.7868110899216492
OR,2020-06-08,Odisha,138,2994,41974219,3.287732405455835
OR,2020-06-09,Odisha,146,3140,41974219,3.4783255883808106
OR,2020-06-10,Odisha,110,3250,41974219,2.620656265218419
OR,2020-06-11,Odisha,136,3386,41974219,3.2400841097245907
OR,2020-06-12,Odisha,112,3498,41974219,2.6683045609496627
OR,2020-06-13,Odisha,225,3723,41974219,5.360433269764948
OR,2020-06-14,Odisha,186,3909,41974219,4.43129150300569
OR,2020-06-15,Odisha,146,4055,41974219,3.4783255883808106
OR,2020-06-16,Odisha,108,4163,41974219,2.573007969487175
OR,2020-06-17,Odisha,175,4338,41974219,4.169225876483848
OR,2020-06-18,Odisha,174,4512,41974219,4.145401728618226
OR,2020-06-19,Odisha,165,4677,41974219,3.9309843978276287
OR,2020-06-20,Odisha,179,4856,41974219,4.264522467946336
OR,2020-06-21,Odisha,304,5160,41974219,7.242540951149085
OR,2020-06-22,Odisha,143,5303,41974219,3.4068531447839443
OR,2020-06-23,Odisha,167,5470,41974219,3.9786326935588727
OR,2020-06-24,Odisha,282,5752,41974219,6.718409698105401
OR,2020-06-25,Odisha,210,5962,41974219,5.003071051780617
OR,2020-06-26,Odisha,218,6180,41974219,5.193664234705594
OR,2020-06-27,Odisha,170,6350,41974219,4.050105137155739
OR,2020-06-28,Odisha,264,6614,41974219,6.289575036524205
PY,2020-03-17,Puducherry,1,1,1247953,0.8013122289060566
PY,2020-03-18,Puducherry,0,1,1247953,0.0
PY,2020-03-19,Puducherry,0,1,1247953,0.0
PY,2020-03-20,Puducherry,0,1,1247953,0.0
PY,2020-03-21,Puducherry,0,1,1247953,0.0
PY,2020-03-22,Puducherry,0,1,1247953,0.0
PY,2020-03-23,Puducherry,0,1,1247953,0.0
PY,2020-03-24,Puducherry,0,1,1247953,0.0
PY,2020-03-25,Puducherry,0,1,1247953,0.0
PY,2020-03-26,Puducherry,0,1,1247953,0.0
PY,2020-03-27,Puducherry,0,1,1247953,0.0
PY,2020-03-28,Puducherry,0,1,1247953,0.0
PY,2020-03-29,Puducherry,0,1,1247953,0.0
PY,2020-03-30,Puducherry,0,1,1247953,0.0
PY,2020-03-31,Puducherry,0,1,1247953,0.0
PY,2020-04-01,Puducherry,2,3,1247953,1.6026244578121132
PY,2020-04-02,Puducherry,2,5,1247953,1.6026244578121132
PY,2020-04-03,Puducherry,0,5,1247953,0.0
PY,2020-04-04,Puducherry,0,5,1247953,0.0
PY,2020-04-05,Puducherry,0,5,1247953,0.0
PY,2020-04-06,Puducherry,0,5,1247953,0.0
PY,2020-04-07,Puducherry,0,5,1247953,0.0
PY,2020-04-08,Puducherry,0,5,1247953,0.0
PY,2020-04-09,Puducherry,0,5,1247953,0.0
PY,2020-04-10,Puducherry,2,7,1247953,1.6026244578121132
PY,2020-04-11,Puducherry,0,7,1247953,0.0
PY,2020-04-12,Puducherry,0,7,1247953,0.0
PY,2020-04-13,Puducherry,0,7,1247953,0.0
PY,2020-04-14,Puducherry,0,7,1247953,0.0
PY,2020-04-15,Puducherry,0,7,1247953,0.0
PY,2020-04-16,Puducherry,0,7,1247953,0.0
PY,2020-04-17,Puducherry,0,7,1247953,0.0
PY,2020-04-18,Puducherry,0,7,1247953,0.0
PY,2020-04-19,Puducherry,0,7,1247953,0.0
PY,2020-04-20,Puducherry,0,7,1247953,0.0
PY,2020-04-21,Puducherry,0,7,1247953,0.0
PY,2020-04-22,Puducherry,0,7,1247953,0.0
PY,2020-04-23,Puducherry,0,7,1247953,0.0
PY,2020-04-24,Puducherry,0,7,1247953,0.0
PY,2020-04-25,Puducherry,1,8,1247953,0.8013122289060566
PY,2020-04-26,Puducherry,0,8,1247953,0.0
PY,2020-04-27,Puducherry,0,8,1247953,0.0
PY,2020-04-28,Puducherry,0,8,1247953,0.0
PY,2020-04-29,Puducherry,0,8,1247953,0.0
PY,2020-04-30,Puducherry,0,8,1247953,0.0
PY,2020-05-01,Puducherry,0,8,1247953,0.0
PY,2020-05-02,Puducherry,1,9,1247953,0.8013122289060566
PY,2020-05-03,Puducherry,0,9,1247953,0.0
PY,2020-05-04,Puducherry,0,9,1247953,0.0
PY,2020-05-05,Puducherry,0,9,1247953,0.0
PY,2020-05-06,Puducherry,0,9,1247953,0.0
PY,2020-05-07,Puducherry,0,9,1247953,0.0
PY,2020-05-08,Puducherry,1,10,1247953,0.8013122289060566
PY,2020-05-09,Puducherry,0,10,1247953,0.0
PY,2020-05-10,Puducherry,2,12,1247953,1.6026244578121132
PY,2020-05-11,Puducherry,0,12,1247953,0.0
PY,2020-05-12,Puducherry,0,12,1247953,0.0
PY,2020-05-13,Puducherry,1,13,1247953,0.8013122289060566
PY,2020-05-14,Puducherry,3,16,1247953,2.4039366867181697
PY,2020-05-15,Puducherry,0,16,1247953,0.0
PY,2020-05-16,Puducherry,1,17,1247953,0.8013122289060566
PY,2020-05-17,Puducherry,0,17,1247953,0.0
PY,2020-05-18,Puducherry,0,17,1247953,0.0
PY,2020-05-19,Puducherry,5,22,1247953,4.0065611445302824
PY,2020-05-20,Puducherry,1,23,1247953,0.8013122289060566
PY,2020-05-21,Puducherry,0,23,1247953,0.0
PY,2020-05-22,Puducherry,3,26,1247953,2.4039366867181697
PY,2020-05-23,Puducherry,0,26,1247953,0.0
PY,2020-05-24,Puducherry,15,41,1247953,12.019683433590847
PY,2020-05-25,Puducherry,8,49,1247953,6.410497831248453
PY,2020-05-26,Puducherry,0,49,1247953,0.0
PY,2020-05-27,Puducherry,0,49,1247953,0.0
PY,2020-05-28,Puducherry,4,53,1247953,3.2052489156242263
PY,2020-05-29,Puducherry,4,57,1247953,3.2052489156242263
PY,2020-05-30,Puducherry,0,57,1247953,0.0
PY,2020-05-31,Puducherry,13,70,1247953,10.417058975778735
PY,2020-06-01,Puducherry,9,79,1247953,7.211810060154509
PY,2020-06-02,Puducherry,0,79,1247953,0.0
PY,2020-06-03,Puducherry,11,90,1247953,8.814434517966621
PY,2020-06-04,Puducherry,9,99,1247953,7.211810060154509
PY,2020-06-05,Puducherry,5,104,1247953,4.0065611445302824
PY,2020-06-06,Puducherry,3,107,1247953,2.4039366867181697
PY,2020-06-07,Puducherry,12,119,1247953,9.615746746872679
PY,2020-06-08,Puducherry,9,128,1247953,7.211810060154509
PY,2020-06-09,Puducherry,4,132,1247953,3.2052489156242263
PY,2020-06-10,Puducherry,12,144,1247953,9.615746746872679
PY,2020-06-11,Puducherry,13,157,1247953,10.417058975778735
PY,2020-06-12,Puducherry,6,163,1247953,4.8078733734363395
PY,2020-06-13,Puducherry,13,176,1247953,10.417058975778735
PY,2020-06-14,Puducherry,18,194,1247953,14.423620120309018
PY,2020-06-15,Puducherry,8,202,1247953,6.410497831248453
PY,2020-06-16,Puducherry,14,216,1247953,11.218371204684791
PY,2020-06-17,Puducherry,29,245,1247953,23.238054638275642
PY,2020-06-18,Puducherry,26,271,1247953,20.83411795155747
PY,2020-06-19,Puducherry,16,287,1247953,12.820995662496905
PY,2020-06-20,Puducherry,51,338,1247953,40.86692367420889
PY,2020-06-21,Puducherry,28,366,1247953,22.436742409369582
PY,2020-06-22,Puducherry,17,383,1247953,13.622307891402961
PY,2020-06-23,Puducherry,19,402,1247953,15.224932349215075
PY,2020-06-24,Puducherry,59,461,1247953,47.27742150545733
PY,2020-06-25,Puducherry,41,502,1247953,32.853801385148316
PY,2020-06-26,Puducherry,32,534,1247953,25.64199132499381
PY,2020-06-27,Puducherry,85,619,1247953,68.11153945701481
PY,2020-06-28,Puducherry,29,648,1247953,23.238054638275642
PB,2020-03-09,Punjab,1,1,27743338,0.036044689359297714
PB,2020-03-10,Punjab,0,1,27743338,0.0
PB,2020-03-11,Punjab,0,1,27743338,0.0
PB,2020-03-12,Punjab,0,1,27743338,0.0
PB,2020-03-13,Punjab,0,1,27743338,0.0
PB,2020-03-14,Punjab,0,1,27743338,0.0
PB,2020-03-15,Punjab,0,1,27743338,0.0
PB,2020-03-16,Punjab,0,1,27743338,0.0
PB,2020-03-17,Punjab,0,1,27743338,0.0
PB,2020-03-18,Punjab,0,1,27743338,0.0
PB,2020-03-19,Punjab,1,2,27743338,0.036044689359297714
PB,2020-03-20,Punjab,1,3,27743338,0.036044689359297714
PB,2020-03-21,Punjab,10,13,27743338,0.36044689359297716
PB,2020-03-22,Punjab,8,21,27743338,0.2883575148743817
PB,2020-03-23,Punjab,2,23,27743338,0.07208937871859543
PB,2020-03-24,Punjab,6,29,27743338,0.2162681361557863
PB,2020-03-25,Punjab,2,31,27743338,0.07208937871859543
PB,2020-03-26,Punjab,2,33,27743338,0.07208937871859543
PB,2020-03-27,Punjab,5,38,27743338,0.18022344679648858
PB,2020-03-28,Punjab,0,38,27743338,0.0
PB,2020-03-29,Punjab,0,38,27743338,0.0
PB,2020-03-30,Punjab,3,41,27743338,0.10813406807789315
PB,2020-03-31,Punjab,1,42,27743338,0.036044689359297714
PB,2020-04-01,Punjab,4,46,27743338,0.14417875743719086
PB,2020-04-02,Punjab,1,47,27743338,0.036044689359297714
PB,2020-04-03,Punjab,6,53,27743338,0.2162681361557863
PB,2020-04-04,Punjab,12,65,27743338,0.4325362723115726
PB,2020-04-05,Punjab,3,68,27743338,0.10813406807789315
PB,2020-04-06,Punjab,11,79,27743338,0.3964915829522749
PB,2020-04-07,Punjab,20,99,27743338,0.7208937871859543
PB,2020-04-08,Punjab,7,106,27743338,0.252312825515084
PB,2020-04-09,Punjab,24,130,27743338,0.8650725446231452
PB,2020-04-10,Punjab,21,151,27743338,0.756938476545252
PB,2020-04-11,Punjab,7,158,27743338,0.252312825515084
PB,2020-04-12,Punjab,12,170,27743338,0.4325362723115726
PB,2020-04-13,Punjab,6,176,27743338,0.2162681361557863
PB,2020-04-14,Punjab,8,184,27743338,0.2883575148743817
PB,2020-04-15,Punjab,2,186,27743338,0.07208937871859543
PB,2020-04-16,Punjab,11,197,27743338,0.3964915829522749
PB,2020-04-17,Punjab,14,211,27743338,0.504625651030168
PB,2020-04-18,Punjab,23,234,27743338,0.8290278552638475
PB,2020-04-19,Punjab,10,244,27743338,0.36044689359297716
PB,2020-04-20,Punjab,1,245,27743338,0.036044689359297714
PB,2020-04-21,Punjab,6,251,27743338,0.2162681361557863
PB,2020-04-22,Punjab,27,278,27743338,0.9732066127010383
PB,2020-04-23,Punjab,5,283,27743338,0.18022344679648858
PB,2020-04-24,Punjab,15,298,27743338,0.5406703403894658
PB,2020-04-25,Punjab,10,308,27743338,0.36044689359297716
PB,2020-04-26,Punjab,14,322,27743338,0.504625651030168
PB,2020-04-27,Punjab,8,330,27743338,0.2883575148743817
PB,2020-04-28,Punjab,12,342,27743338,0.4325362723115726
PB,2020-04-29,Punjab,33,375,27743338,1.1894747488568247
PB,2020-04-30,Punjab,105,480,27743338,3.78469238272626
PB,2020-05-01,Punjab,105,585,27743338,3.78469238272626
PB,2020-05-02,Punjab,187,772,27743338,6.740356910188673
PB,2020-05-03,Punjab,330,1102,27743338,11.894747488568246
PB,2020-05-04,Punjab,130,1232,27743338,4.6858096167087036
PB,2020-05-05,Punjab,219,1451,27743338,7.8937869696862
PB,2020-05-06,Punjab,75,1526,27743338,2.7033517019473288
PB,2020-05-07,Punjab,118,1644,27743338,4.2532733443971305
PB,2020-05-08,Punjab,87,1731,27743338,3.1358879742589014
PB,2020-05-09,Punjab,31,1762,27743338,1.1173853701382293
PB,2020-05-10,Punjab,61,1823,27743338,2.1987260509171604
PB,2020-05-11,Punjab,54,1877,27743338,1.9464132254020765
PB,2020-05-12,Punjab,37,1914,27743338,1.3336535062940154
PB,2020-05-13,Punjab,10,1924,27743338,0.36044689359297716
PB,2020-05-14,Punjab,11,1935,27743338,0.3964915829522749
PB,2020-05-15,Punjab,-3,1932,27743338,-0.10813406807789315
PB,2020-05-16,Punjab,14,1946,27743338,0.504625651030168
PB,2020-05-17,Punjab,18,1964,27743338,0.648804408467359
PB,2020-05-18,Punjab,16,1980,27743338,0.5767150297487634
PB,2020-05-19,Punjab,22,2002,27743338,0.7929831659045498
PB,2020-05-20,Punjab,3,2005,27743338,0.10813406807789315
PB,2020-05-21,Punjab,23,2028,27743338,0.8290278552638475
PB,2020-05-22,Punjab,1,2029,27743338,0.036044689359297714
PB,2020-05-23,Punjab,16,2045,27743338,0.5767150297487634
PB,2020-05-24,Punjab,15,2060,27743338,0.5406703403894658
PB,2020-05-25,Punjab,21,2081,27743338,0.756938476545252
PB,2020-05-26,Punjab,25,2106,27743338,0.9011172339824429
PB,2020-05-27,Punjab,33,2139,27743338,1.1894747488568247
PB,2020-05-28,Punjab,19,2158,27743338,0.6848490978266566
PB,2020-05-29,Punjab,39,2197,27743338,1.405742885012611
PB,2020-05-30,Punjab,36,2233,27743338,1.297608816934718
PB,2020-05-31,Punjab,30,2263,27743338,1.0813406807789316
PB,2020-06-01,Punjab,38,2301,27743338,1.3696981956533132
PB,2020-06-02,Punjab,41,2342,27743338,1.4778322637312065
PB,2020-06-03,Punjab,34,2376,27743338,1.2255194382161223
PB,2020-06-04,Punjab,39,2415,27743338,1.405742885012611
PB,2020-06-05,Punjab,46,2461,27743338,1.658055710527695
PB,2020-06-06,Punjab,54,2515,27743338,1.9464132254020765
PB,2020-06-07,Punjab,93,2608,27743338,3.3521561104146875
PB,2020-06-08,Punjab,55,2663,27743338,1.9824579147613743
PB,2020-06-09,Punjab,56,2719,27743338,2.018502604120672
PB,2020-06-10,Punjab,86,2805,27743338,3.0998432848996034
PB,2020-06-11,Punjab,82,2887,27743338,2.955664527462413
PB,2020-06-12,Punjab,99,2986,27743338,3.5684242465704736
PB,2020-06-13,Punjab,77,3063,27743338,2.7754410806659244
PB,2020-06-14,Punjab,77,3140,27743338,2.7754410806659244
PB,2020-06-15,Punjab,127,3267,27743338,4.57767554863081
PB,2020-06-16,Punjab,104,3371,27743338,3.7486476933669626
PB,2020-06-17,Punjab,126,3497,27743338,4.541630859271512
PB,2020-06-18,Punjab,118,3615,27743338,4.2532733443971305
PB,2020-06-19,Punjab,217,3832,27743338,7.821697590967605
PB,2020-06-20,Punjab,120,3952,27743338,4.325362723115727
PB,2020-06-21,Punjab,122,4074,27743338,4.397452101834321
PB,2020-06-22,Punjab,161,4235,27743338,5.803194986846933
PB,2020-06-23,Punjab,162,4397,27743338,5.83923967620623
PB,2020-06-24,Punjab,230,4627,27743338,8.290278552638474
PB,2020-06-25,Punjab,142,4769,27743338,5.118345889020276
PB,2020-06-26,Punjab,188,4957,27743338,6.77640159954797
PB,2020-06-27,Punjab,99,5056,27743338,3.5684242465704736
PB,2020-06-28,Punjab,160,5216,27743338,5.7671502974876345
RJ,2020-03-03,Rajasthan,1,1,68548437,0.014588224673890085
RJ,2020-03-04,Rajasthan,1,2,68548437,0.014588224673890085
RJ,2020-03-05,Rajasthan,0,2,68548437,0.0
RJ,2020-03-06,Rajasthan,0,2,68548437,0.0
RJ,2020-03-07,Rajasthan,0,2,68548437,0.0
RJ,2020-03-08,Rajasthan,0,2,68548437,0.0
RJ,2020-03-09,Rajasthan,0,2,68548437,0.0
RJ,2020-03-10,Rajasthan,1,3,68548437,0.014588224673890085
RJ,2020-03-11,Rajasthan,0,3,68548437,0.0
RJ,2020-03-12,Rajasthan,0,3,68548437,0.0
RJ,2020-03-13,Rajasthan,0,3,68548437,0.0
RJ,2020-03-14,Rajasthan,1,4,68548437,0.014588224673890085
RJ,2020-03-15,Rajasthan,0,4,68548437,0.0
RJ,2020-03-16,Rajasthan,0,4,68548437,0.0
RJ,2020-03-17,Rajasthan,0,4,68548437,0.0
RJ,2020-03-18,Rajasthan,3,7,68548437,0.04376467402167026
RJ,2020-03-19,Rajasthan,2,9,68548437,0.02917644934778017
RJ,2020-03-20,Rajasthan,8,17,68548437,0.11670579739112068
RJ,2020-03-21,Rajasthan,7,24,68548437,0.10211757271723058
RJ,2020-03-22,Rajasthan,5,29,68548437,0.07294112336945043
RJ,2020-03-23,Rajasthan,3,32,68548437,0.04376467402167026
RJ,2020-03-24,Rajasthan,0,32,68548437,0.0
RJ,2020-03-25,Rajasthan,6,38,68548437,0.08752934804334052
RJ,2020-03-26,Rajasthan,5,43,68548437,0.07294112336945043
RJ,2020-03-27,Rajasthan,7,50,68548437,0.10211757271723058
RJ,2020-03-28,Rajasthan,4,54,68548437,0.05835289869556034
RJ,2020-03-29,Rajasthan,5,59,68548437,0.07294112336945043
RJ,2020-03-30,Rajasthan,20,79,68548437,0.2917644934778017
RJ,2020-03-31,Rajasthan,14,93,68548437,0.20423514543446117
RJ,2020-04-01,Rajasthan,27,120,68548437,0.39388206619503224
RJ,2020-04-02,Rajasthan,13,133,68548437,0.1896469207605711
RJ,2020-04-03,Rajasthan,46,179,68548437,0.671058334998944
RJ,2020-04-04,Rajasthan,27,206,68548437,0.39388206619503224
RJ,2020-04-05,Rajasthan,60,266,68548437,0.875293480433405
RJ,2020-04-06,Rajasthan,35,301,68548437,0.510587863586153
RJ,2020-04-07,Rajasthan,42,343,68548437,0.6127054363033836
RJ,2020-04-08,Rajasthan,40,383,68548437,0.5835289869556034
RJ,2020-04-09,Rajasthan,80,463,68548437,1.1670579739112068
RJ,2020-04-10,Rajasthan,98,561,68548437,1.4296460180412285
RJ,2020-04-11,Rajasthan,139,700,68548437,2.0277632296707218
RJ,2020-04-12,Rajasthan,104,804,68548437,1.5171753660845688
RJ,2020-04-13,Rajasthan,93,897,68548437,1.356704894671778
RJ,2020-04-14,Rajasthan,108,1005,68548437,1.575528264780129
RJ,2020-04-15,Rajasthan,71,1076,68548437,1.035763951846196
RJ,2020-04-16,Rajasthan,55,1131,68548437,0.8023523570639546
RJ,2020-04-17,Rajasthan,98,1229,68548437,1.4296460180412285
RJ,2020-04-18,Rajasthan,122,1351,68548437,1.7797634102145903
RJ,2020-04-19,Rajasthan,127,1478,68548437,1.8527045335840409
RJ,2020-04-20,Rajasthan,98,1576,68548437,1.4296460180412285
RJ,2020-04-21,Rajasthan,159,1735,68548437,2.319527723148523
RJ,2020-04-22,Rajasthan,153,1888,68548437,2.231998375105183
RJ,2020-04-23,Rajasthan,76,1964,68548437,1.1087050752156464
RJ,2020-04-24,Rajasthan,70,2034,68548437,1.021175727172306
RJ,2020-04-25,Rajasthan,49,2083,68548437,0.7148230090206142
RJ,2020-04-26,Rajasthan,102,2185,68548437,1.4879989167367886
RJ,2020-04-27,Rajasthan,77,2262,68548437,1.1232932998895364
RJ,2020-04-28,Rajasthan,102,2364,68548437,1.4879989167367886
RJ,2020-04-29,Rajasthan,76,2440,68548437,1.1087050752156464
RJ,2020-04-30,Rajasthan,144,2584,68548437,2.100704353040172
RJ,2020-05-01,Rajasthan,82,2666,68548437,1.196234423258987
RJ,2020-05-02,Rajasthan,106,2772,68548437,1.5463518154323488
RJ,2020-05-03,Rajasthan,114,2886,68548437,1.6630576128234695
RJ,2020-05-04,Rajasthan,175,3061,68548437,2.5529393179307647
RJ,2020-05-05,Rajasthan,97,3158,68548437,1.4150577933673383
RJ,2020-05-06,Rajasthan,159,3317,68548437,2.319527723148523
RJ,2020-05-07,Rajasthan,110,3427,68548437,1.6047047141279092
RJ,2020-05-08,Rajasthan,152,3579,68548437,2.217410150431293
RJ,2020-05-09,Rajasthan,129,3708,68548437,1.8818809829318208
RJ,2020-05-10,Rajasthan,106,3814,68548437,1.5463518154323488
RJ,2020-05-11,Rajasthan,174,3988,68548437,2.5383510932568747
RJ,2020-05-12,Rajasthan,138,4126,68548437,2.0131750049968318
RJ,2020-05-13,Rajasthan,202,4328,68548437,2.946821384125797
RJ,2020-05-14,Rajasthan,206,4534,68548437,3.0051742828213572
RJ,2020-05-15,Rajasthan,213,4747,68548437,3.107291855538588
RJ,2020-05-16,Rajasthan,213,4960,68548437,3.107291855538588
RJ,2020-05-17,Rajasthan,242,5202,68548437,3.5303503710814006
RJ,2020-05-18,Rajasthan,305,5507,68548437,4.449408525536476
RJ,2020-05-19,Rajasthan,338,5845,68548437,4.930819939774849
RJ,2020-05-20,Rajasthan,170,6015,68548437,2.4799981945613143
RJ,2020-05-21,Rajasthan,212,6227,68548437,3.0927036308646976
RJ,2020-05-22,Rajasthan,267,6494,68548437,3.895055987928653
RJ,2020-05-23,Rajasthan,248,6742,68548437,3.617879719124741
RJ,2020-05-24,Rajasthan,286,7028,68548437,4.172232256732563
RJ,2020-05-25,Rajasthan,272,7300,68548437,3.967997111298103
RJ,2020-05-26,Rajasthan,236,7536,68548437,3.44282102303806
RJ,2020-05-27,Rajasthan,280,7816,68548437,4.084702908689224
RJ,2020-05-28,Rajasthan,251,8067,68548437,3.6616443931464113
RJ,2020-05-29,Rajasthan,298,8365,68548437,4.347290952819245
RJ,2020-05-30,Rajasthan,252,8617,68548437,3.6762326178203013
RJ,2020-05-31,Rajasthan,214,8831,68548437,3.121880080212478
RJ,2020-06-01,Rajasthan,269,9100,68548437,3.924232437276433
RJ,2020-06-02,Rajasthan,273,9373,68548437,3.9825853359719927
RJ,2020-06-03,Rajasthan,279,9652,68548437,4.0701146840153335
RJ,2020-06-04,Rajasthan,210,9862,68548437,3.0635271815169176
RJ,2020-06-05,Rajasthan,222,10084,68548437,3.2385858776035987
RJ,2020-06-06,Rajasthan,253,10337,68548437,3.6908208424941917
RJ,2020-06-07,Rajasthan,262,10599,68548437,3.8221148645592016
RJ,2020-06-08,Rajasthan,277,10876,68548437,4.0409382346675535
RJ,2020-06-09,Rajasthan,369,11245,68548437,5.383054904665441
RJ,2020-06-10,Rajasthan,355,11600,68548437,5.178819759230979
RJ,2020-06-11,Rajasthan,238,11838,68548437,3.4719974723858402
RJ,2020-06-12,Rajasthan,230,12068,68548437,3.3552916749947195
RJ,2020-06-13,Rajasthan,333,12401,68548437,4.857878816405399
RJ,2020-06-14,Rajasthan,293,12694,68548437,4.274349829449795
RJ,2020-06-15,Rajasthan,287,12981,68548437,4.186820481406454
RJ,2020-06-16,Rajasthan,235,13216,68548437,3.42823279836417
RJ,2020-06-17,Rajasthan,326,13542,68548437,4.755761243688167
RJ,2020-06-18,Rajasthan,315,13857,68548437,4.595290772275376
RJ,2020-06-19,Rajasthan,299,14156,68548437,4.361879177493136
RJ,2020-06-20,Rajasthan,381,14537,68548437,5.558113600752122
